msno,total_secs,num_unq,paid_sum,plays_total,has_usage,has_payment,auto_renew_rate,cancel_txn_count,total_secs_lag1,total_secs_diff1,num_unq_lag1,num_unq_diff1,paid_sum_lag1,paid_sum_diff1,plays_total_lag1,plays_total_diff1,has_usage_lag1,has_usage_diff1,has_payment_lag1,has_payment_diff1,auto_renew_rate_lag1,auto_renew_rate_diff1,cancel_txn_count_lag1,cancel_txn_count_diff1,is_ativo,is_ativo_fut,churn_3m,label_trust,fut_active_rate,churn_rate_month,safra
+G8wGeHjcRf4CxhbfuI28AJ1WgE24Rhsa+PEq4UvQoc=,158.435,1.0,,1.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+G8xkX9bCZ/s9STk29J+Oc4b2WlFXp56o79HnI9LGOY=,939670.0,2807.0,,4375.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+G94nlAgDrLzoDL2NtCX/hjoM6ZeY2QZHgTBg0ecKmI=,52665.524000000005,297.0,149.0,384.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+G9sxGimT90p+i/mrL4433PcAVeSjiZio9Ew/NoroAY=,619440.1400000001,1949.0,894.0,3147.0,1,1,0.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+G9uxD3Mwu9urtT5ORropjBAEP7/2PuErNlV1112UHg=,26406.294,78.0,149.0,154.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GA0m0/8GTlUCxxz7Ybwx2LK5+1uleF8dwmLD/TWUbI=,461305.9499999999,1637.0,119.0,2100.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GA6xmiTDpDZysgmUTzvuZVvPX9V8tUBomV27O2PhaY=,34894.69200000001,167.0,149.0,223.0,1,1,0.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GA9Rz7BdIabfwS3Ia8D+icemjYDD+NGoZeZdozcPy4=,290608.963,1039.0,119.0,1262.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GACl6DAOAMvziNWrbXkZgGaoPQWdD6+pjdycuntRUY=,289537.5150000001,784.0,,1226.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GAKc0Bzai9l3SmBaLg5fU+0k2GXbS7ngPZHctTfUtE=,70408.099,221.0,149.0,340.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GAV5K9x5DgAz1HH33ec/uQ4GMMAEvBjpbuVYsLghiw=,192061.074,711.0,149.0,861.0,1,1,1.0,1.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GB1FMlZCokAJw7clXsGbwrY8mZrLVVdpQDXqfDxPU8=,75108.074,357.0,149.0,506.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GB6i9w1mC/g9P3dg6o9ynZxljkewJA2fayV3DQcX74=,28875.868000000002,145.0,,181.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GBEPzZS1rYlSBUGvp5lM7T+rqI1DB/hisjMz5I4t7c=,40734.431,223.0,,321.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GBW1vlrSO9aexcAmkosqVcwpH/dFc+tHbwbvPH5UiU=,189534.39199999996,975.0,149.0,1246.0,1,1,0.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GBuYUUmwqmT1iNDqaJOMmnwHb0bcBVb9FXAievGlG4=,233.796,1.0,,1.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GBzX9dRUbcNB5M8E1GtkDRg1LNiBE9/4FoBSSfyNlc=,99112.16999999998,208.0,149.0,518.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GCFZkFCHFqGGppfjAzKdz7owaJWcxMF3WpE9vDas2w=,17673.165,149.0,129.0,162.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GCTbxUAiIThfR/Nz8LaKZgwhq2H3f8vfNTDTAZJDgo=,88879.903,372.0,149.0,427.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GCx+RGl/EINAQzeiTHl6HLXgfn5R2aMVtOr8MAecUo=,32528.357000000004,114.0,129.0,141.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GCzPO0x0Eo1a0z+qnSo03rBCnkVv9UgVudiUnsVZEI=,50798.030000000006,241.0,149.0,261.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GDdiRr9yzuswuFdFqYFzIvFvLW3IYoHYq8Sohg12Ww=,368823.09,72.0,149.0,1477.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GEAfZiut3ZsXSynlaD9853D6EWYls2ak3RvCIwPHEU=,29963.296,164.0,149.0,199.0,1,1,0.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GEkCJLYhHl/yOiffKpK4PqXGBMW93sJDe1mPbSO854=,141008.223,453.0,,596.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GFJcSLhZr3H5x3maAfjS6ziWfdtkzVLTAuIS1dOo7o=,156809.283,566.0,149.0,657.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GFh6mnBKsdYwE38JvzQ3ah3SmarCWpxhCLlLAhgARk=,128292.88199999998,565.0,1200.0,631.0,1,1,0.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GFqHIvTRnGiBDDpDIPpkX3Kg4CudQIGXafaywHJFQU=,253871.80000000002,721.0,149.0,1063.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GGCcRFkmmtRC8ij3VA6381KRZUArE816S1aH8NqbB0=,42704.26700000001,200.0,149.0,210.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GGZgS952TEPzPtFd0dGqananjoEmXQIQegifF1dZcU=,288584.02400000003,1045.0,149.0,1376.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GHckeMTb1yj3LFwEu8NkmWYAN5BYELLDO3jc1jLIAc=,3293.9539999999997,11.0,,16.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GI/ScBfSUfRnSGGbB0Pb7RhU2QYZKtiwohGte4B7Qc=,1092625.2820000001,3923.0,,4444.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GI2CRX/aNYfRcONhkV+AoD1UySrNIknm2ztF0HC/4k=,48572.56699999999,208.0,,214.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GICFwwjdOV4/FuRP+kllidEXwqA654LzdugaE8tk98=,32913.813,117.0,,161.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GIzszI/9qIqaULiz+CYhfsCVRCUD6RL7YdhPT6xFFE=,228744.744,975.0,149.0,1084.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GJEghvfZrEg5dD/DiuOKSAjjO/UsOqxkjux6VZo2n8=,80131.28399999999,329.0,149.0,360.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GKDvySKSNLLzniU8N1clK7tNAga1wQjIxrwbIMSFi4=,5816.388,32.0,149.0,52.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GKE6WzhUulSsiJGPaHF2wNNEMl1RDX1iriObswDyAY=,93170.74500000001,396.0,149.0,440.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GKGpcFImJJb9LiqtMc0Ep8YCV6/mkRl8RaJuQJNT38=,390814.548,1065.0,149.0,1961.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GKVkbVgGh/hF3wSk7s2wWd4VdTG7QVD8U8nSvQc4w0=,167922.674,617.0,,903.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GL3WgZnGrcT8BOzqIqp0LP+Mgi4K+iAwZ63dWs4X4M=,409768.61799999996,1626.0,149.0,1696.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GL3cq5ZQ3WCs+dm19F6bTHz3fVIaYqkesDQvPaMWuk=,81984.92700000001,493.0,,637.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GL7DUQvrTi0gXdRn7bwp/ScaAsA5rXsxn1M5rIqQlw=,211371.50299999997,1005.0,,1076.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GLiXQzJV4WwJ8te+whgQT7JzBI6tZeO8pe2xQjpuJg=,15428.364000000001,45.0,149.0,102.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GLp3C7StQgMxOOde5JZoqG+bznySU27spIyZhgLwQs=,31354.820999999996,188.0,149.0,249.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GMM1cTkGboGXMHTH6YRu1W++FoJAQFwNRL/ovRcjyw=,3440.5170000000003,29.0,,29.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GMXOqs2Za8AlMzjVG84z5ku4Bse9nZyggFgVii/ums=,161796.31699999998,1059.0,,1269.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GMXPh03poxSrCSnHRnE7boKLKd7M6y+KngQT6RlQKY=,22685.095,108.0,,115.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GMqmh0uenQJX2YJTkE4x8SVcUzOE2I7ENcTfsHcfeY=,533347.317,2174.0,119.0,2600.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GNLf4l7duYxdis2aOG7ZtQ/CG2h8S+WBKz3640Oy6E=,3663.11,16.0,119.0,35.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GNNQJCfsLfrNr29vSlM1cIRApd+DqMZIvxbRHs1SGw=,173176.23699999996,994.0,149.0,1096.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GNrVrwZ/zAJ+2jc77NtxskavsJiDwqWekYlHAHOeNo=,107551.651,411.0,,491.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GOO1/KfWVw/2tE6NiyAFXNC79MqH5ZZgjezh96p6Qw=,312.859,5.0,,5.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GOa0adWCKEajCWyogWtJm4cs6gZbY7+smf0we2LcTY=,308011.191,1203.0,149.0,1493.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GOwJyFOQnMExVDjzRJdnLe7SwZBznhDc9LiJxXWwqI=,2551.726,13.0,,13.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GP3xAfheiOdEr3hKus++4SeZ1vsUUSTRghmtIUb+CY=,26038.141,151.0,149.0,158.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GPAhPRHXumpRU7aByclsWCS0+sPemANsqvcKo48E7M=,95673.285,361.0,,460.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GPt37iBKCWTpACGk7d4fOC1XzYDyn5ohJvsPsA8x60=,99064.40800000001,236.0,,543.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GQOwjWFjkSKnkWH5kPEJfR5toZIRjkV94ZsbFjIfDU=,150395.243,254.0,149.0,752.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GQoUNIETJ/S7nTW8lUQFGUYxbl/RQJErqSvn/clv4Y=,343647.32599999994,1099.0,149.0,2114.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GRTe3BG1J+mwTAvlMtWF6vfW8pPmaTCXnWBwggwIrk=,46395.774999999994,254.0,149.0,311.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GRpLxdeLUyFmekYF+JuMFpW7DaQQrjDISmQZzNcCDo=,21238.977,96.0,,99.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GSD/ULbrCwFi9G5/fshYAutu80lzdTl7Q8MEO6b+as=,219851.86600000004,968.0,,1037.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GSQh5coUYDCN7h2eIjidObk7M2cORhsogdWHw8QCqc=,129374.21600000001,417.0,149.0,570.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GSimVkRVfYaUKkfds8GmDCh4EhN+8quuPYHlJ3iv5Q=,87719.304,340.0,149.0,439.0,1,1,0.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GSvm8HzvstlkinCvSSApGmpgGwXHZskc2FD4puHycY=,637468.4530000001,1790.0,119.0,2503.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GTEvWzI9r1UEkGRazeWV5kLCj/lWpMKqGfKUvXNuMo=,157170.64499999996,793.0,149.0,974.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GTJZMQb3qDpTrDm0n/aG90rH3KGqqIHDfxPL2BDNvM=,211835.40799999997,753.0,,962.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GTTiSuE9kxUqbCLYpU4kkSDBH0cVLjhfLKwUF64Iwk=,63628.589,306.0,129.0,319.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GTtMz7DDzVL5wVzq8LERz669wkahaB7XTe/U3y+e8E=,22260.843999999997,86.0,,97.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GU8Bd4XWF68N2i+zE7xyEzFie6mTL0q12RBDqczFLM=,455890.927,1317.0,129.0,2038.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GUChLotTV7kbesUrXa/fCEbmwnrWI3LkScD5E0T50k=,577.528,4.0,,4.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GUdoJFbVoRdZdbw3E+4zQv6xgloBLC2XmejkN6uB20=,28934.933,117.0,,126.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GUq/JnWpuU4iPdAR1w5lBeBIxIZudxbato3NxIJmAk=,56197.011000000006,199.0,,270.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GUztCUXSx6ZVE6tT3umzl7oSZ70RWOQvw1RoNh6Dtg=,570969.9130000001,1997.0,149.0,2380.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GV0GewB06FhrOKM1OarAUwN2WlfV4QgCVtzG35uEj4=,316583.711,531.0,149.0,1241.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GVaRBskgRjfyLprhA1g/77D0kfnVYRUEBLY2DAVtUc=,146166.343,748.0,149.0,894.0,1,1,0.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GX1D7TH/qTaGT9OZJr71HOgSkjpIFOL7tpuDIK8sRU=,283829.23099999997,625.0,119.0,1550.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GXVAmqi96SN/FviKoc3Wr7BMY2y2wx/3E5+Le+MieU=,53404.437999999995,125.0,149.0,228.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GXXbp6D9rsMw7ySjnpa8y3bPZiR33qRQ1HwQSWS5Mg=,373.742,3.0,149.0,5.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GYCk3O7z8IkiP1e6dr5XX4KQ81c4wrpJVBxHAUg6Gs=,193458.096,734.0,,883.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GYFV3C48qQ93lY5ynGGzw/mjRpxTgEAtfOepVubEgs=,119712.518,466.0,,493.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GYjmfDqCoQm+EM95NSWqIozuUccacg1rSFjzvI0QtM=,175888.88400000002,684.0,149.0,737.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GZ7cYsgtTycDxcPEpyyQvG0jFmiozEx2JO/DuyzXb0=,625.262,3.0,149.0,3.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GZWxQyU6ne64iAoSZXloki+j3UwPW7jd8hiwq8RjMI=,74067.026,299.0,100.0,306.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+Ga2OJibQ+HuR8VUdEWDL4125QlYL4WSe0y67ZiiIvc=,70633.65300000002,307.0,149.0,513.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GbMf5Sso86GKjgBwlaenm2fnu7caDfTdE6xcRc5e2c=,536095.568,1101.0,,2291.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GbZaLYxsXCVGEo3tBBDR1PHjFNTbJJyNK35T7ExLi8=,718.863,1.0,,3.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GbqHghRAsYqjuE4abwsSVZgiB0lVyHXraPOjqdOF8Y=,1072290.687,2680.0,,3571.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+Gbqe1jBM1tkak+UlkLjPYlJUxRgcRPLckAmPXhCW+U=,10263.309000000001,72.0,149.0,74.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GbyU7s6HsbknFwJsY5Z5Cmy3unVTM6rb51DU5vj4P0=,161180.666,659.0,,705.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GcNkCWI7RbQdvF3JSDfyvGg7AtVNdlneG3p/7ks82Q=,587573.1520000001,1982.0,119.0,2398.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GcWKO/0qUgvh9spkvAhdicktIQZ1lkvCXvMc0IFHR8=,266762.00399999996,940.0,149.0,1315.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GciKPj6CTxq/DgGzIAf2puPgvzFgtnwrln6w1PaV1w=,293625.451,1341.0,,1508.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+Gcna77dxoHOCOTKOldeIwSehwzGPS/rMcRrjlWxveY=,29221.995000000003,119.0,119.0,136.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+Gd1dKdCqQ7CHd0lkFmPh37j/XVqyMyodX9Wmf0VmgI=,713.232,1.0,,5.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+Gd2lY4s88jG/FREjTrpBfA+MuxDRXnh5GB4/LxuH5U=,10532.929,60.0,149.0,74.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+Gd7zoc1WeKbzsxSgRqiHN48If+gkzSWlfUZxpTijLY=,367268.228,1346.0,149.0,1642.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GdkF+KB0dh1BpjGT43H++Ga5qwSZOPXHd4bSFLkenE=,57096.612,71.0,149.0,238.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GehtX+hZZkB7AjbAGszhsEJxjeGYQOOudw0u9PlE84=,79464.515,239.0,149.0,383.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GfSLDzW564B1IGxxHkliKQQhm9tiysiIZjI2769nMY=,88073.31700000001,247.0,1200.0,385.0,1,1,0.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GfnfP17B7l4hG62EARIv86l0+69Afky3+TrIn3Tcpg=,48018.688,100.0,,288.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+Gfyhxv2liD6Av35TBq2wbXYCrBMxeAW98lsszO/fZ4=,129697.107,500.0,149.0,638.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GgLwVCC4PqfwtaQk7B+0nuN+GpoWeQSNzSZOLNx9sY=,685833.4370000002,1171.0,149.0,3408.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GgRw7bhSZs5xsMqQF6DA6ylzeqnYKxEuQomBPncSJ4=,2998.279,17.0,149.0,35.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+Ggb3rVZy6Z5OmclOcXUSqggwItV6PJssT2IFUuKeUc=,80001.13799999999,456.0,119.0,519.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GgwZWpoBR5Hs+5LDJktlBwb6SvvSZWMl1hPrhv4DP8=,106682.78600000001,711.0,0.0,841.0,1,0,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+Gh+SNC6R0cIM90uzB4hc7yluc29W4DxgL1fP8dVgYE=,27119.127,104.0,,106.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+Gh6erPmxs/vFh1yp0ajVjPWu50tHfp3dRz8rcGW4z8=,3211.716,8.0,119.0,15.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+Gh8KNWQbXEUqKOzrpWwZIRTvxbhogBuG0pjBe/tgM4=,82945.898,331.0,149.0,414.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GiPhcirUURyx1tyWOTMdlfz9bapUW1RZtMWINAZ3M8=,218600.94799999997,1279.0,149.0,1338.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+Gix5YOeW8MaSK7bnMKeXGf7rSXqOFWRt8OtkgI0AJM=,1219.453,8.0,,8.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GjBopPzZvONRFJLu5ZBons6ErnhyrJAmQgixzvG4pA=,18893.227,72.0,149.0,81.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+Gjzq0nMTKrNuJmG6tFRAXvL+aSFbdxBAx00PCMkxTQ=,183671.06400000004,760.0,149.0,846.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+Gkm/dCKEJ7tTZxmlfI9NylUJ1oROgOWW7IGFnhu68k=,281287.467,1106.0,149.0,1319.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GlHnQlGM5sh+JIyMEDmEVwsxvEuG2qR9mHA6HPaIn0=,472.171,2.0,,2.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GlcGhbRT5/523fuuzs9a17uEmc5R+cS9F0Ow22W/80=,90257.61899999999,296.0,149.0,391.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GlhZ292M6CCUeoOFxZLMi4Kn0gicj2Jm9z4gVyD8Uc=,71299.06300000001,544.0,149.0,576.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GmwvbL8fPwtsx97JmR4xrimJpjmH4vjL86ShaciPoI=,39202.44499999999,173.0,149.0,206.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GnBKOAf3J7cq9P/sZ6SUNFfVqPS8/s1TFQPXw64jeU=,283093.02400000003,1005.0,119.0,1596.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GnT4eFaDMlNA0CVWEFX1UL+KK+5U3ZVUfMujgSVM1s=,370802.41200000007,1120.0,,1528.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GnlUCQDtPV/QbWPSY+4zNVOYG3j2l7/URkww1MbWtw=,8229.357,136.0,149.0,171.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+Go59aIGO/iwpEQoIiYB7/2kW1Yv+DEezKdT4bd14F8=,180036.182,701.0,149.0,745.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GoCnC/7RsCZB83VsdxfpGW1Ki9Q0GmZBtmpPSt0lU8=,199940.64500000002,629.0,149.0,1136.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GoqtH+5wUP5uYJR/3AJWQGIXCJvvHjrVPXwiAFZ0lw=,25324.866,140.0,,174.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+Gp+xtnWYIhs3JxIDcPkwegBNr8laTpCL+8UE2B7Jq8=,1658495.5950000004,4428.0,149.0,7292.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GqYxCESpgLl4hgt9//uWeBxAmR+0a7YxqpffyJvias=,32707.188000000002,160.0,149.0,160.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GrRBHvfiR3Z5RA2H48VCywnyENpd5sj4VFdCuQzwho=,6996.201,43.0,149.0,54.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GruUkPFIAjozPTYizoS3dEXAE99GuYSmUvAX+hnY2U=,123013.12199999999,395.0,,667.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+GrvvusoHlADc0YodB5cWjGc3sZT4oLDsIZzPcfJpCY=,125441.43699999998,405.0,894.0,695.0,1,1,0.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
